loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
10500,36 months,14.68,362.34,C,7 years,RENT,76100,Verified,credit_card,20.29,0,715,76.6,Fully Paid
10200,36 months,11.37,335.72,B,7 years,MORTGAGE,68800,Not Verified,debt_consolidation,9.13,0,715,35.0,Fully Paid
9500,60 months,15.22,227.1,D,10+ years,OWN,68900,Source Verified,credit_card,9.65,2,697,86.3,Fully Paid
5300,36 months,15.56,185.18,C,4 years,RENT,57900,Not Verified,debt_consolidation,18.79,1,689,70.8,Fully Paid
6400,36 months,7.49,199.05,A,10+ years,RENT,134100,Source Verified,debt_consolidation,8.46,0,754,77.2,Fully Paid
21900,36 months,14.9,758.1,D,10+ years,OWN,160400,Verified,major_purchase,21.13,0,704,,Fully Paid
5900,36 months,11.89,195.65,B,1 year,MORTGAGE,116400,Verified,credit_card,17.41,0,723,10.4,Fully Paid
23600,36 months,11.83,781.94,B,< 1 year,RENT,26900,Not Verified,credit_card,8.48,0,720,61.5,Fully Paid
6500,60 months,15.25,155.49,D,2 years,RENT,82100,Not Verified,debt_consolidation,15.85,1,694,61.9,Charged Off
8600,36 months,9.41,275.12,B,10+ years,MORTGAGE,58400,Source Verified,credit_card,20.02,0,719,9.5,Fully Paid
11700,36 months,12.94,393.88,C,9 years,MORTGAGE,117600,Source Verified,debt_consolidation,20.31,0,680,23.7,Fully Paid
9200,60 months,14.31,215.55,C,10+ years,MORTGAGE,130700,Not Verified,credit_card,30.44,0,684,46.8,Fully Paid
17400,36 months,13.73,592.41,D,1 year,MORTGAGE,78200,Source Verified,debt_consolidation,17.31,0,669,25.4,Fully Paid
12200,36 months,20.21,454.7,E,10+ years,MORTGAGE,78700,Source Verified,debt_consolidation,34.25,0,675,25.3,Charged Off
6000,60 months,18.78,154.92,D,3 years,RENT,69500,Verified,credit_card,14.72,1,678,53.3,Fully Paid
8600,36 months,6.6,263.97,A,5 years,MORTGAGE,41400,Source Verified,other,17.01,0,756,71.7,Fully Paid
7300,36 months,14.54,251.42,C,7 years,RENT,72900,Not Verified,debt_consolidation,9.07,0,702,85.2,Fully Paid
13300,36 months,6.76,409.21,A,10+ years,OWN,106600,Source Verified,debt_consolidation,24.03,0,741,25.7,Fully Paid
7400,36 months,10.88,241.85,B,10+ years,RENT,85600,Source Verified,car,4.57,0,726,66.0,Fully Paid
13600,36 months,12.12,452.49,C,,MORTGAGE,69500,Not Verified,credit_card,13.42,0,703,49.7,Fully Paid
5700,60 months,10.05,121.25,B,10+ years,RENT,78500,Not Verified,credit_card,22.87,0,706,66.1,Fully Paid
7200,36 months,13.84,245.52,C,4 years,MORTGAGE,40100,Not Verified,debt_consolidation,15.79,1,706,35.1,Fully Paid
13700,60 months,10.13,291.96,B,7 years,OWN,67500,Not Verified,credit_card,5.83,0,714,27.7,Fully Paid
14500,60 months,6.3,282.35,A,8 years,RENT,21900,Not Verified,debt_consolidation,9.31,0,748,34.2,Fully Paid
8600,60 months,8.59,176.82,A,1 year,MORTGAGE,82400,Not Verified,debt_consolidation,25.96,0,752,26.9,Fully Paid
24800,36 months,13.43,840.76,C,10+ years,MORTGAGE,117600,Source Verified,debt_consolidation,11.12,0,699,78.2,Charged Off
18600,36 months,13.42,630.48,C,10+ years,MORTGAGE,44200,Source Verified,credit_card,24.03,1,696,64.9,Fully Paid
9500,36 months,11.6,313.72,B,5 years,MORTGAGE,111600,Not Verified,car,10.05,0,715,34.3,Fully Paid
26900,36 months,16.06,946.52,D,1 year,RENT,24400,Source Verified,car,14.54,0,693,35.6,Fully Paid
24900,36 months,15.03,863.53,C,1 year,RENT,45000,Verified,debt_consolidation,12.62,0,694,88.4,Charged Off
2500,60 months,30.0,80.88,G,10+ years,MORTGAGE,38400,Source Verified,credit_card,22.67,0,644,64.9,Charged Off
9700,36 months,5.78,294.13,A,10+ years,MORTGAGE,71200,Verified,major_purchase,35.1,0,744,74.3,Fully Paid
5600,60 months,15.07,133.43,C,10+ years,MORTGAGE,45700,Verified,debt_consolidation,15.97,0,706,77.4,Fully Paid
7500,36 months,7.22,232.33,A,1 year,RENT,27000,Not Verified,debt_consolidation,29.33,0,749,,Fully Paid
32200,60 months,20.97,870.57,E,8 years,MORTGAGE,44400,Not Verified,car,19.56,0,659,58.5,Fully Paid
7700,36 months,10.61,250.67,B,5 years,MORTGAGE,117100,Source Verified,major_purchase,20.58,1,724,56.4,Fully Paid
12200,60 months,16.24,298.24,D,10+ years,MORTGAGE,172000,Verified,debt_consolidation,18.57,0,671,49.0,Charged Off
17900,60 months,10.69,386.43,B,3 years,MORTGAGE,77500,Source Verified,debt_consolidation,14.81,0,725,42.9,Fully Paid
7400,60 months,16.15,180.54,D,10+ years,MORTGAGE,229400,Not Verified,debt_consolidation,13.76,0,681,25.1,Fully Paid
31200,36 months,8.42,983.75,B,,MORTGAGE,138900,Source Verified,debt_consolidation,21.77,0,716,44.7,Fully Paid
14400,36 months,14.74,497.35,C,3 years,RENT,43900,Verified,credit_card,10.96,1,698,33.3,Charged Off
5100,36 months,10.76,166.39,B,10+ years,MORTGAGE,64500,Not Verified,debt_consolidation,14.44,1,710,13.7,Fully Paid
5700,60 months,20.86,153.76,E,8 years,RENT,141700,Not Verified,debt_consolidation,15.76,0,659,82.0,Charged Off
15500,36 months,7.69,483.5,A,10+ years,MORTGAGE,51700,Not Verified,debt_consolidation,16.05,0,770,25.3,Fully Paid
9100,60 months,12.67,205.52,B,10+ years,MORTGAGE,50900,Not Verified,credit_card,11.71,1,721,77.8,Fully Paid
30100,36 months,29.13,1263.49,G,8 years,MORTGAGE,74900,Not Verified,credit_card,32.57,0,634,84.5,Fully Paid
21200,36 months,7.17,656.24,A,< 1 year,RENT,57600,Verified,debt_consolidation,32.52,0,736,63.0,Fully Paid
10200,60 months,9.53,214.37,B,,RENT,40600,Verified,debt_consolidation,9.68,0,721,40.1,Fully Paid
10200,36 months,7.22,315.97,A,7 years,MORTGAGE,90300,Not Verified,debt_consolidation,11.57,0,746,34.8,Fully Paid
10600,36 months,9.81,341.09,B,1 year,RENT,51700,Verified,other,17.2,0,708,31.1,Fully Paid
17400,36 months,19.66,643.64,E,4 years,RENT,119400,Source Verified,medical,21.14,0,645,55.9,Fully Paid
16700,36 months,9.54,535.26,B,10+ years,OWN,86900,Not Verified,debt_consolidation,19.98,1,734,82.4,Fully Paid
5200,36 months,16.0,182.82,D,9 years,MORTGAGE,70200,Verified,credit_card,7.75,1,698,35.8,Charged Off
7900,36 months,10.16,255.5,B,5 years,RENT,112300,Not Verified,debt_consolidation,27.38,0,728,83.0,Fully Paid
20100,60 months,11.47,441.75,B,10+ years,MORTGAGE,85200,Verified,credit_card,17.05,0,716,55.5,Fully Paid
9600,36 months,21.49,364.1,F,6 years,MORTGAGE,52200,Source Verified,debt_consolidation,23.43,1,650,31.6,Fully Paid
5900,60 months,12.83,133.73,C,10+ years,MORTGAGE,71100,Not Verified,debt_consolidation,35.71,0,696,26.5,Fully Paid
4600,60 months,13.06,104.81,C,6 years,MORTGAGE,12300,Not Verified,debt_consolidation,25.73,0,684,10.9,Fully Paid
15000,36 months,9.69,481.83,B,10+ years,RENT,123000,Verified,credit_card,15.55,0,732,48.9,Fully Paid
8500,36 months,13.38,287.96,B,10+ years,MORTGAGE,115300,Not Verified,credit_card,8.52,1,704,70.8,Fully Paid
20000,60 months,19.15,520.46,E,1 year,MORTGAGE,51500,Source Verified,debt_consolidation,6.26,1,665,36.6,Fully Paid
7200,36 months,19.35,265.2,E,3 years,MORTGAGE,80600,Verified,debt_consolidation,5.83,0,669,53.4,Fully Paid
16400,36 months,13.52,556.7,C,5 years,MORTGAGE,93600,Source Verified,debt_consolidation,30.11,0,706,62.6,Fully Paid
20800,36 months,7.0,642.24,A,10+ years,MORTGAGE,67900,Not Verified,credit_card,28.67,2,769,37.1,Fully Paid
21800,60 months,10.56,469.22,B,< 1 year,MORTGAGE,66000,Source Verified,home_improvement,18.12,0,705,53.8,Charged Off
11000,36 months,8.81,348.83,A,< 1 year,RENT,40800,Source Verified,small_business,13.07,1,763,16.2,Fully Paid
10200,36 months,10.66,332.29,B,10+ years,RENT,87300,Verified,home_improvement,16.84,0,718,34.9,Fully Paid
15400,60 months,17.8,389.39,E,< 1 year,OWN,54100,Not Verified,debt_consolidation,27.37,0,649,51.7,Charged Off
15800,36 months,10.13,510.79,B,7 years,RENT,88500,Verified,home_improvement,31.98,0,740,71.4,Charged Off
10500,36 months,7.75,327.82,A,10+ years,MORTGAGE,86600,Source Verified,small_business,32.32,0,729,39.2,Charged Off
11000,36 months,7.82,343.79,A,10+ years,OWN,83200,Source Verified,home_improvement,45.71,1,723,59.3,Fully Paid
13600,36 months,6.58,417.32,A,10+ years,RENT,76200,Not Verified,debt_consolidation,6.67,0,741,38.5,Fully Paid
14100,36 months,10.3,456.96,B,10+ years,MORTGAGE,90400,Not Verified,debt_consolidation,13.85,0,715,56.5,Fully Paid
11500,60 months,10.36,246.38,B,10+ years,RENT,177800,Not Verified,credit_card,17.93,0,698,32.2,Fully Paid
13200,36 months,13.11,445.46,C,10+ years,MORTGAGE,66900,Not Verified,debt_consolidation,14.13,0,686,54.6,Fully Paid
7600,36 months,8.58,240.2,B,5 years,RENT,60000,Verified,credit_card,24.35,0,728,65.9,Fully Paid
15700,60 months,8.45,321.73,A,< 1 year,MORTGAGE,73900,Source Verified,debt_consolidation,19.7,0,740,47.8,Fully Paid
13200,36 months,9.06,420.13,B,< 1 year,MORTGAGE,46600,Source Verified,major_purchase,26.89,0,732,46.2,Charged Off
22000,36 months,9.49,704.62,B,2 years,RENT,39900,Source Verified,debt_consolidation,20.41,0,699,15.8,Fully Paid
12100,36 months,21.55,459.29,E,5 years,RENT,144900,Source Verified,home_improvement,13.5,0,665,62.9,Fully Paid
5000,60 months,12.8,113.25,D,10+ years,RENT,71900,Verified,credit_card,11.36,1,697,60.5,Fully Paid
5800,36 months,20.06,215.73,E,7 years,RENT,77300,Source Verified,debt_consolidation,17.32,0,687,64.5,Fully Paid
33200,36 months,18.01,1200.43,D,10+ years,RENT,27600,Not Verified,debt_consolidation,7.76,0,681,48.4,Fully Paid
14500,36 months,9.45,464.14,B,4 years,MORTGAGE,44000,Verified,home_improvement,17.93,0,735,49.2,Fully Paid
4500,36 months,11.99,149.44,B,7 years,MORTGAGE,64400,Not Verified,other,25.89,0,706,35.9,Fully Paid
10200,36 months,5.85,309.61,A,8 years,MORTGAGE,71200,Not Verified,debt_consolidation,10.32,0,761,23.7,Fully Paid
8900,60 months,13.9,206.63,C,9 years,MORTGAGE,87400,Source Verified,debt_consolidation,25.68,0,696,41.2,Fully Paid
7700,36 months,10.57,250.52,B,,MORTGAGE,55000,Verified,debt_consolidation,21.0,1,721,48.4,Fully Paid
31900,36 months,10.14,1031.42,B,4 years,RENT,41700,Verified,debt_consolidation,4.03,0,723,73.8,Fully Paid
6100,60 months,11.99,135.66,C,4 years,MORTGAGE,62600,Verified,other,9.55,0,689,74.7,Fully Paid
7000,36 months,10.95,229.01,B,8 years,OWN,21800,Verified,debt_consolidation,15.54,0,708,67.7,Fully Paid
11700,36 months,18.26,424.51,E,10+ years,MORTGAGE,65200,Verified,car,14.4,0,671,81.0,Charged Off
7800,60 months,14.66,184.17,C,10+ years,RENT,57000,Not Verified,credit_card,24.72,0,702,62.4,Fully Paid
10100,36 months,8.96,320.99,B,10+ years,RENT,33600,Verified,debt_consolidation,24.51,0,712,76.1,Fully Paid
14800,36 months,20.98,557.44,E,5 years,RENT,120200,Source Verified,debt_consolidation,8.41,0,674,44.1,Charged Off
8400,60 months,11.3,183.9,B,9 years,RENT,87400,Verified,debt_consolidation,9.29,0,711,61.4,Fully Paid
6100,36 months,8.93,193.78,B,10+ years,MORTGAGE,59700,Verified,debt_consolidation,17.48,1,699,52.0,Fully Paid
3200,36 months,23.86,125.31,F,< 1 year,RENT,81900,Not Verified,small_business,10.68,0,674,35.1,Fully Paid
18700,36 months,13.76,636.94,C,5 years,MORTGAGE,40900,Source Verified,credit_card,11.48,1,693,65.1,Fully Paid
9400,60 months,9.7,198.34,B,7 years,RENT,139500,Not Verified,home_improvement,14.63,2,709,88.3,Fully Paid
9100,60 months,9.57,191.43,B,3 years,RENT,160200,Source Verified,debt_consolidation,13.92,1,708,62.7,Fully Paid
21400,36 months,13.24,723.53,C,2 years,MORTGAGE,37500,Not Verified,debt_consolidation,22.68,2,695,76.1,Fully Paid
26200,36 months,13.62,890.63,C,10+ years,MORTGAGE,153400,Source Verified,debt_consolidation,11.47,0,692,33.2,Fully Paid
10100,60 months,10.16,215.39,B,7 years,RENT,51300,Not Verified,debt_consolidation,10.83,1,742,53.2,Fully Paid
10200,36 months,6.26,311.51,A,2 years,RENT,66200,Not Verified,debt_consolidation,13.02,0,744,59.5,Fully Paid
10600,36 months,11.42,349.14,B,4 years,RENT,106600,Not Verified,medical,19.49,0,721,16.0,Fully Paid
14400,60 months,20.07,382.07,E,2 years,RENT,92100,Not Verified,debt_consolidation,34.68,0,644,37.5,Fully Paid
7600,36 months,13.21,256.84,C,3 years,MORTGAGE,49700,Verified,debt_consolidation,24.03,0,706,35.5,Fully Paid
10700,36 months,13.96,365.49,C,10+ years,MORTGAGE,155300,Not Verified,debt_consolidation,25.07,0,713,63.5,Fully Paid
9800,36 months,14.91,339.29,C,3 years,MORTGAGE,76500,Not Verified,credit_card,16.66,1,709,28.6,Fully Paid
7700,60 months,17.92,195.19,E,7 years,RENT,61100,Verified,debt_consolidation,24.66,0,675,70.1,Fully Paid
7000,36 months,13.07,236.09,C,10+ years,RENT,49100,Not Verified,other,41.22,0,683,39.3,Charged Off
16900,36 months,23.02,654.37,E,8 years,MORTGAGE,157400,Not Verified,small_business,13.08,0,660,44.3,Charged Off
7800,36 months,14.28,267.65,C,10+ years,MORTGAGE,273200,Source Verified,other,10.94,0,709,52.0,Fully Paid
12200,36 months,13.65,414.9,D,1 year,MORTGAGE,45600,Not Verified,home_improvement,8.7,0,687,80.3,Fully Paid
11800,36 months,11.09,386.82,B,10+ years,MORTGAGE,48200,Verified,debt_consolidation,7.35,0,706,13.1,Fully Paid
30100,36 months,11.17,987.86,B,2 years,MORTGAGE,27900,Verified,debt_consolidation,15.59,0,723,16.7,Fully Paid
19600,36 months,12.4,654.75,C,10+ years,RENT,27100,Verified,other,30.87,0,687,23.9,Fully Paid
13700,60 months,14.13,319.7,C,3 years,MORTGAGE,97700,Verified,debt_consolidation,17.63,1,700,40.0,Fully Paid
15300,60 months,16.25,374.1,D,,MORTGAGE,32700,Not Verified,credit_card,13.72,0,680,64.4,Fully Paid
11400,60 months,13.41,261.78,D,4 years,RENT,90500,Source Verified,credit_card,17.51,1,661,80.6,Fully Paid
15000,60 months,23.63,428.3,E,10+ years,MORTGAGE,149300,Verified,credit_card,19.42,0,670,55.1,Fully Paid
6400,36 months,18.46,232.85,E,10+ years,OWN,20300,Source Verified,credit_card,9.22,1,666,59.7,Charged Off
8800,36 months,10.0,283.95,B,< 1 year,MORTGAGE,75500,Not Verified,debt_consolidation,10.0,0,713,49.8,Fully Paid
7100,36 months,20.18,264.51,E,10+ years,MORTGAGE,22600,Verified,debt_consolidation,23.87,0,667,95.6,Fully Paid
6000,60 months,10.56,129.14,B,,MORTGAGE,45300,Source Verified,debt_consolidation,18.01,0,721,36.5,Fully Paid
24000,36 months,7.08,741.93,A,10+ years,MORTGAGE,69600,Not Verified,debt_consolidation,14.61,0,726,38.9,Fully Paid
18800,36 months,9.34,600.81,B,10+ years,RENT,37800,Not Verified,debt_consolidation,14.09,0,717,28.7,Fully Paid
8200,36 months,25.11,326.51,F,10+ years,RENT,62500,Not Verified,credit_card,12.34,1,659,42.4,Fully Paid
19000,36 months,16.03,668.27,D,4 years,MORTGAGE,30500,Verified,debt_consolidation,31.84,0,697,72.1,Charged Off
8500,36 months,6.95,262.26,A,8 years,MORTGAGE,53800,Source Verified,debt_consolidation,24.27,2,737,95.3,Fully Paid
10900,60 months,23.65,311.36,E,3 years,MORTGAGE,67600,Verified,debt_consolidation,22.1,2,674,76.5,Fully Paid
10700,36 months,13.25,361.82,C,10+ years,MORTGAGE,76200,Not Verified,debt_consolidation,15.5,0,702,,Fully Paid
25800,36 months,13.71,878.15,C,8 years,MORTGAGE,58400,Verified,debt_consolidation,7.9,0,700,44.1,Fully Paid
10400,36 months,10.13,336.21,B,10+ years,MORTGAGE,123700,Not Verified,other,25.8,0,722,41.6,Charged Off
3600,36 months,13.25,121.73,C,4 years,MORTGAGE,111800,Verified,debt_consolidation,26.17,0,706,37.2,Fully Paid
25800,36 months,20.19,961.32,E,7 years,RENT,59900,Not Verified,debt_consolidation,26.07,1,659,69.8,Fully Paid
12100,36 months,7.42,375.94,A,10+ years,MORTGAGE,76900,Verified,debt_consolidation,19.97,0,767,56.5,Fully Paid
8500,36 months,10.2,275.07,B,5 years,RENT,44600,Source Verified,other,25.13,0,700,75.7,Charged Off
8900,60 months,14.47,209.26,D,7 years,RENT,21100,Verified,home_improvement,23.18,2,679,78.9,Fully Paid
10400,60 months,6.42,203.1,A,6 years,MORTGAGE,59900,Not Verified,small_business,5.59,0,726,34.5,Fully Paid
13300,60 months,15.56,320.33,D,8 years,RENT,85900,Not Verified,credit_card,13.02,0,677,50.0,Fully Paid
12500,60 months,15.81,302.72,C,10+ years,MORTGAGE,171200,Not Verified,major_purchase,37.07,0,688,21.0,Charged Off
4300,36 months,7.55,133.86,A,6 years,MORTGAGE,42800,Verified,home_improvement,23.74,0,733,67.5,Fully Paid
3900,60 months,11.81,86.38,B,3 years,MORTGAGE,48500,Source Verified,other,13.61,0,714,62.9,Fully Paid
8100,36 months,7.83,253.19,A,5 years,RENT,74100,Verified,car,20.28,0,752,49.8,Fully Paid
7700,36 months,5.68,233.13,A,< 1 year,OTHER,43700,Not Verified,debt_consolidation,15.17,0,732,23.6,Fully Paid
8600,36 months,11.25,282.57,B,4 years,RENT,79100,Verified,debt_consolidation,13.41,0,709,71.3,Fully Paid
7100,36 months,9.25,226.61,B,< 1 year,MORTGAGE,47300,Verified,debt_consolidation,12.33,0,691,53.1,Fully Paid
11900,36 months,13.51,403.89,C,5 years,RENT,142200,Verified,debt_consolidation,14.43,1,697,56.4,Fully Paid
20300,36 months,9.83,653.4,B,10+ years,MORTGAGE,28200,Verified,debt_consolidation,22.04,0,707,55.6,Fully Paid
12300,36 months,5.93,373.8,A,10+ years,MORTGAGE,85200,Source Verified,debt_consolidation,11.2,2,750,84.5,Fully Paid
11600,36 months,10.53,377.19,B,4 years,OWN,86100,Verified,debt_consolidation,23.19,0,723,43.0,Charged Off
8200,36 months,17.06,292.6,D,7 years,MORTGAGE,68100,Verified,debt_consolidation,19.93,1,698,43.0,Fully Paid
8300,60 months,13.36,190.38,C,3 years,RENT,67800,Verified,debt_consolidation,21.09,0,715,60.6,Fully Paid
8300,36 months,9.26,264.94,B,10+ years,RENT,62500,Not Verified,credit_card,23.7,0,710,43.5,Fully Paid
13500,60 months,9.44,283.13,B,10+ years,RENT,28600,Not Verified,credit_card,26.7,3,702,72.7,Fully Paid
20100,60 months,14.63,474.28,C,4 years,MORTGAGE,26200,Not Verified,debt_consolidation,7.71,0,695,26.7,Fully Paid
10700,36 months,9.13,340.9,B,10+ years,RENT,41300,Verified,debt_consolidation,31.19,0,702,23.8,Fully Paid
23400,36 months,10.78,763.65,B,< 1 year,RENT,32800,Source Verified,debt_consolidation,16.24,0,733,37.3,Fully Paid
17500,36 months,6.36,535.24,A,9 years,MORTGAGE,184600,Verified,small_business,16.82,0,745,77.6,Fully Paid
20400,36 months,10.94,667.29,B,10+ years,RENT,88600,Not Verified,debt_consolidation,24.17,1,704,26.7,Charged Off
20700,36 months,11.39,681.52,B,10+ years,MORTGAGE,206800,Not Verified,credit_card,20.72,0,724,65.4,Fully Paid
5300,36 months,14.56,182.59,C,3 years,RENT,22800,Source Verified,credit_card,8.36,1,698,46.4,Fully Paid
5800,60 months,10.35,124.23,B,4 years,RENT,55400,Source Verified,debt_consolidation,40.44,0,705,36.5,Fully Paid
8000,60 months,8.33,163.48,B,10+ years,MORTGAGE,60700,Not Verified,debt_consolidation,33.91,1,713,14.6,Fully Paid
12700,60 months,10.62,273.73,B,2 years,OWN,63600,Source Verified,debt_consolidation,26.48,0,713,48.0,Fully Paid
10700,36 months,21.22,404.33,F,10+ years,RENT,86900,Verified,debt_consolidation,27.24,1,659,74.0,Charged Off
19700,36 months,6.69,605.49,A,9 years,OWN,57800,Verified,debt_consolidation,21.46,1,736,56.6,Fully Paid
3900,36 months,10.76,127.24,B,10+ years,RENT,166700,Source Verified,credit_card,24.78,1,715,22.6,Fully Paid
12900,60 months,14.07,300.63,C,6 years,RENT,52800,Source Verified,debt_consolidation,8.82,1,684,76.4,Fully Paid
13400,60 months,15.84,324.72,D,7 years,RENT,38000,Source Verified,credit_card,9.74,0,691,43.3,Fully Paid
19800,36 months,27.64,815.15,G,10+ years,RENT,86200,Source Verified,debt_consolidation,24.77,0,662,60.2,Fully Paid
6800,60 months,5.87,131.05,A,10+ years,MORTGAGE,132200,Verified,debt_consolidation,17.92,0,744,25.8,Fully Paid
19800,36 months,16.35,699.54,D,8 years,OWN,66600,Verified,debt_consolidation,13.53,0,692,74.9,Charged Off
20200,60 months,14.52,475.48,C,,OWN,109600,Verified,debt_consolidation,19.85,0,709,78.2,Fully Paid
7900,36 months,11.83,261.75,B,1 year,MORTGAGE,67400,Source Verified,debt_consolidation,28.4,1,717,37.4,Fully Paid
11900,36 months,14.82,411.47,C,10+ years,OTHER,99500,Verified,debt_consolidation,7.53,1,709,28.7,Fully Paid
4500,36 months,10.94,147.2,B,,OWN,67700,Verified,debt_consolidation,13.39,1,730,31.5,Fully Paid
7200,36 months,7.52,224.03,A,4 years,MORTGAGE,48800,Not Verified,debt_consolidation,27.01,0,740,29.5,Fully Paid
9500,60 months,20.05,251.96,E,10+ years,RENT,66000,Not Verified,credit_card,12.36,0,647,38.1,Fully Paid
15200,36 months,11.77,503.19,B,10+ years,RENT,56900,Verified,debt_consolidation,16.33,1,705,28.0,Fully Paid
5800,36 months,21.48,219.95,F,2 years,RENT,203200,Verified,debt_consolidation,21.63,0,659,83.3,Charged Off
6100,36 months,17.94,220.35,D,10+ years,RENT,42300,Source Verified,major_purchase,18.17,0,701,27.0,Fully Paid
11500,36 months,13.61,390.87,C,2 years,MORTGAGE,39600,Not Verified,small_business,14.13,1,699,90.7,Fully Paid
22900,60 months,9.23,477.93,B,4 years,RENT,137700,Source Verified,debt_consolidation,25.24,0,723,42.8,Fully Paid
15000,36 months,12.88,504.54,B,10+ years,MORTGAGE,55500,Verified,debt_consolidation,22.55,0,714,58.6,Fully Paid
20000,36 months,17.59,718.94,D,6 years,MORTGAGE,110600,Verified,medical,33.94,0,680,82.3,Fully Paid
10200,36 months,5.89,309.8,A,< 1 year,MORTGAGE,78700,Not Verified,credit_card,15.44,1,768,57.6,Fully Paid
